0,0
0.01,0.000001
0.02,0.000011
0.03,0.000021
0.04,0.000031
0.05,0.000041
0.06,0.000051
0.07,0.000061
0.08,0.000071
0.09,0.000081
0.1,0.000091
0.11,0.000101
0.12,0.000111
0.13,0.000121
0.14,0.000131
0.15,0.000141
0.16,0.000151
0.17,0.000161
0.18,0.000171
0.19,0.000181
0.2,0.000191
0.21,0.000201
0.22,0.000211
0.23,0.000221
0.24,0.000231
0.25,0.000241
0.26,0.000251
0.27,0.000261
0.28,0.000271
0.29,0.000281
0.3,0.000291
0.31,0.000301
0.32,0.000311
0.33,0.000321
0.34,0.000331
0.35,0.000341
0.36,0.000351
0.37,0.000361
0.38,0.000371
0.39,0.000381
0.4,0.000391
0.41,0.000401
0.42,0.000411
0.43,0.000421
0.44,0.000431
0.45,0.000441
0.46,0.000451
0.47,0.000461
0.48,0.000471
0.49,0.000481
0.5,0.000491
0.51,0.000501
0.52,0.000511
0.53,0.000521
0.54,0.000531
0.55,0.000541
0.56,0.000551
0.57,0.000561
0.58,0.000571
0.59,0.000581
0.6,0.000591
0.61,0.000601
0.62,0.000611
0.63,0.000621
0.64,0.000631
0.65,0.000641
0.66,0.000651
0.67,0.000661
0.68,0.000671
0.69,0.000681
0.7,0.000691
0.71,0.000701
0.72,0.000711
0.73,0.000721
0.74,0.000731
0.75,0.000741
0.76,0.000751
0.77,0.000761
0.78,0.000771
0.79,0.000781
0.8,0.000791
0.81,0.000801
0.82,0.000811
0.83,0.000821
0.84,0.000831
0.85,0.000841
0.86,0.000851
0.87,0.000861
0.88,0.000871
0.89,0.000881
0.9,0.000891
0.91,0.000901
0.92,0.000911
0.93,0.000921
0.94,0.000931
0.95,0.000941
0.96,0.000951
0.97,0.000961
0.98,0.000971
0.99,0.000981
1,0.000991
1.01,0.001001
1.02,0.001011
1.03,0.001021
1.04,0.001031
1.05,0.001041
1.06,0.001051
1.07,0.001061
1.08,0.001071
1.09,0.001081
1.1,0.001091
1.11,0.001101
1.12,0.001111
1.13,0.001121
1.14,0.001131
1.15,0.001141
1.16,0.001151
1.17,0.001161
1.18,0.001171
1.19,0.001181
1.2,0.001191
1.21,0.001201
1.22,0.001211
1.23,0.001221
1.24,0.001231
1.25,0.001241
1.26,0.001251
1.27,0.001261
1.28,0.001271
1.29,0.001281
1.3,0.001291
1.31,0.001301
1.32,0.001311
1.33,0.001321
1.34,0.001331
1.35,0.001341
1.36,0.001351
1.37,0.001361
1.38,0.001371
1.39,0.001381
1.4,0.001391
1.41,0.001401
1.42,0.001411
1.43,0.001421
1.44,0.001431
1.45,0.001441
1.46,0.001451
1.47,0.001461
1.48,0.001471
1.49,0.001481
1.5,0.001491
